date,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2016-04-06 17:20:48,2968116593,719032601,65336,80,TCP,1459963248408000.0,153.592,55,8415,background
2016-04-06 17:20:48,1084800465,719035164,8270,443,TCP,1459963248408000.0,1.592,14,2965,background
2016-04-06 17:20:48,719034713,2830546259,15450,443,TCP,1459963248408000.0,0.5920000000000001,7,1314,background
2016-04-06 17:20:48,719034713,2830546259,15451,443,TCP,1459963248412000.0,0.588,7,1314,background
2016-04-06 17:20:48,2968116593,719032601,65339,80,TCP,1459963248412000.0,153.588,199,15296,background
2016-04-06 17:20:48,2968116593,719032601,65337,80,TCP,1459963248412000.0,153.588,56,6412,background
2016-04-06 17:20:48,1181399514,719034682,41240,80,TCP,1459963248416000.0,1.584,6,1657,background
2016-04-06 17:20:48,719034713,1441550941,62478,443,TCP,1459963248416000.0,17.584,4,172,background
2016-04-06 17:20:48,719034752,907579739,80,42228,TCP,1459963248420000.0,20.58,51,62533,background
2016-04-06 17:20:48,719034713,1441550969,62475,443,TCP,1459963248424000.0,17.576,4,172,background
2016-04-06 17:20:48,3383199462,719035010,55101,80,TCP,1459963248428000.0,4.572,3,120,background
2016-04-06 17:20:48,1441550969,719034713,443,62463,TCP,1459963248428000.0,16.572,10,4001,background
2016-04-06 17:20:48,3382844933,719036242,42553,21,TCP,1459963248428000.0,0.5720000000000001,9,401,background
2016-04-06 17:20:48,1188319519,719035164,16895,443,TCP,1459963248432000.0,1.568,13,2913,background
2016-04-06 17:20:48,1188305179,719035164,21146,443,TCP,1459963248432000.0,1.568,12,2861,background
2016-04-06 17:20:48,719034692,545091292,80,41739,TCP,1459963248440000.0,0.56,4,724,background
2016-04-06 17:20:48,719036060,2821066099,443,52871,TCP,1459963248440000.0,2.56,9,4001,background
2016-04-06 17:20:48,1441550969,719034713,443,62464,TCP,1459963248444000.0,17.555999999999994,7,596,background
2016-04-06 17:20:48,2821066099,719036060,52871,443,TCP,1459963248444000.0,2.556,11,2275,background
2016-04-06 17:20:48,1059890323,719036342,0,0,GRE,1459963248444000.0,94.556,40,5096,background
2016-04-06 17:20:48,3692409704,719036248,80,56608,TCP,1459963248448000.0,0.552,12,2758,background
2016-04-06 17:20:48,2660153803,719034713,443,62466,TCP,1459963248452000.0,17.548,10,3998,background
2016-04-06 17:20:48,732180921,719034662,80,55055,TCP,1459963248452000.0,0.5479999999999999,356,499660,background
2016-04-06 17:20:48,719034985,3629857475,110,56685,TCP,1459963248456000.0,0.544,13,3306,background
2016-04-06 17:20:48,719034662,732180921,55055,80,TCP,1459963248456000.0,0.544,231,12094,background
2016-04-06 17:20:48,3629857475,719034985,56685,110,TCP,1459963248456000.0,0.544,13,609,background
2016-04-06 17:20:48,719034688,4008451246,80,4468,TCP,1459963248460000.0,1.54,7,856,background
2016-04-06 17:20:48,1188207802,719035164,9642,443,TCP,1459963248460000.0,1.54,13,2681,background
2016-04-06 17:20:48,2830546259,719034713,443,15449,TCP,1459963248460000.0,0.54,7,1647,background
2016-04-06 17:20:48,604304069,719036116,443,2056,TCP,1459963248460000.0,45.54,10,960,background
2016-04-06 17:20:48,2821066168,719036060,54307,443,TCP,1459963248460000.0,13.54,22,6260,background
2016-04-06 17:20:48,719036060,2821066168,443,54307,TCP,1459963248460000.0,13.54,29,24909,background
2016-04-06 17:20:48,3270066248,719036139,61708,80,TCP,1459963248460000.0,19.54,65,6148,background
2016-04-06 17:20:48,719036139,3270066248,80,61708,TCP,1459963248464000.0,19.536,65,74251,background
2016-04-06 17:20:48,719036341,3234550973,62294,443,TCP,1459963248464000.0,35.536,3,121,background
2016-04-06 17:20:48,2660153803,719034713,443,62469,TCP,1459963248464000.0,17.535999999999998,10,4000,background
2016-04-06 17:20:48,2830546259,719034713,443,15446,TCP,1459963248464000.0,0.536,7,1651,background
2016-04-06 17:20:48,2659225836,719035242,59637,110,TCP,1459963248464000.0,0.536,15,863,background
2016-04-06 17:20:48,719034713,4033168449,15465,443,TCP,1459963248468000.0,0.532,8,1174,background
2016-04-06 17:20:48,3382844933,719036242,42552,21,TCP,1459963248468000.0,0.532,9,401,background
2016-04-06 17:20:48,719032601,3627644731,80,10815,TCP,1459963248468000.0,147.532,1181,1679880,background
2016-04-06 17:20:48,719035672,3627894148,51215,50570,UDP,1459963248468000.0,103.532,258,144004,background
2016-04-06 17:20:48,719036060,3627485608,443,53025,TCP,1459963248468000.0,3.532,11,5048,background
2016-04-06 17:20:48,719034977,1033421451,80,56329,TCP,1459963248472000.0,5.528,39,53126,background
2016-04-06 17:20:48,2660153803,719034713,443,62470,TCP,1459963248472000.0,17.528,8,717,background
2016-04-06 17:20:48,1251902180,719035164,14337,443,TCP,1459963248472000.0,4.5280000000000005,14,2953,background
2016-04-06 17:20:48,1033421451,719034977,56329,80,TCP,1459963248476000.0,5.524,36,2468,background
2016-04-06 17:20:48,1188213586,719035164,6195,443,TCP,1459963248476000.0,2.524,15,3522,background
2016-04-06 17:20:48,3529387111,719036279,62864,80,TCP,1459963248476000.0,0.524,6,1357,background
2016-04-06 17:20:48,3627628805,719036090,34575,80,TCP,1459963248480000.0,3.52,8,2524,background
2016-04-06 17:20:48,2830546259,719034713,443,15450,TCP,1459963248484000.0,0.516,7,1757,background
2016-04-06 17:20:48,2821066044,719036060,60438,443,TCP,1459963248484000.0,6.516,10,3230,background
2016-04-06 17:20:48,3627628805,719036090,34574,80,TCP,1459963248484000.0,3.516,9,2585,background
2016-04-06 17:20:48,3222669158,719032734,25,1597,TCP,1459963248484000.0,0.516,14,1242,background
2016-04-06 17:20:48,719036060,2821066044,443,60438,TCP,1459963248484000.0,6.516,10,2529,background
2016-04-06 17:20:48,1441550941,719034713,443,62472,TCP,1459963248488000.0,17.512,10,4000,background
2016-04-06 17:20:48,2830546259,719034713,443,15451,TCP,1459963248488000.0,0.512,7,1741,background
2016-04-06 17:20:48,1285772974,719034752,49230,80,TCP,1459963248488000.0,15.512,18,3421,background
2016-04-06 17:20:48,3627628805,719036090,34578,80,TCP,1459963248492000.0,3.508,8,2531,background
2016-04-06 17:20:48,1285772974,719034752,49234,80,TCP,1459963248496000.0,15.504,19,3414,background
2016-04-06 17:20:48,3627628805,719036090,34579,80,TCP,1459963248496000.0,3.504,8,2548,background
2016-04-06 17:20:48,3107343722,719034713,443,50125,TCP,1459963248496000.0,61.504,15,4263,background
2016-04-06 17:20:48,708975867,719036236,38589,27027,TCP,1459963248496000.0,0.504,5,336,background
2016-04-06 17:20:48,609744588,719035603,54843,443,TCP,1459963248496000.0,0.504,9,1103,background
2016-04-06 17:20:48,732179815,719034713,443,56174,UDP,1459963248500000.0,3.5,62,67996,background
2016-04-06 17:20:48,2768905766,719036083,42460,110,TCP,1459963248500000.0,2.5,11,646,background
2016-04-06 17:20:48,2959530835,719034792,64225,80,TCP,1459963248500000.0,5.5,3,132,background
2016-04-06 17:20:48,3627628805,719036090,34587,80,TCP,1459963248500000.0,3.5,6,1352,background
2016-04-06 17:20:48,3627628805,719036090,34582,80,TCP,1459963248504000.0,3.4960000000000004,8,2520,background
2016-04-06 17:20:48,2959530835,719034792,64230,80,TCP,1459963248504000.0,5.496,3,132,background
2016-04-06 17:20:48,2821066058,719036060,52757,443,TCP,1459963248504000.0,5.496,7,891,background
2016-04-06 17:20:48,1188277799,719035164,53100,443,TCP,1459963248508000.0,1.492,12,2861,background
2016-04-06 17:20:48,3627628805,719036090,34588,80,TCP,1459963248508000.0,3.492,6,1352,background
2016-04-06 17:20:48,3627628805,719036090,34580,80,TCP,1459963248508000.0,3.492,8,2539,background
2016-04-06 17:20:48,2959530835,719034792,64228,80,TCP,1459963248508000.0,5.492000000000001,3,132,background
2016-04-06 17:20:48,719036083,3935954891,25,50552,TCP,1459963248512000.0,8.488,9,806,background
2016-04-06 17:20:48,719036223,1830473197,36792,80,TCP,1459963248512000.0,311.488,409,21268,background
2016-04-06 17:20:48,1722722567,719035164,36911,443,TCP,1459963248512000.0,0.488,12,2861,background
2016-04-06 17:20:48,719034752,3564445912,80,42858,TCP,1459963248512000.0,0.488,5,652,background
2016-04-06 17:20:48,719036064,1291252045,80,56157,TCP,1459963248512000.0,0.488,60,84222,background
2016-04-06 17:20:48,3303546243,719036251,80,56787,TCP,1459963248512000.0,5.488,2,92,background
2016-04-06 17:20:48,2959530835,719034792,64227,80,TCP,1459963248512000.0,5.488,3,132,background
2016-04-06 17:20:48,3627628805,719036090,34581,80,TCP,1459963248512000.0,3.488,8,2529,background
2016-04-06 17:20:48,1285772974,719034752,49231,80,TCP,1459963248516000.0,15.484000000000002,23,2721,background
2016-04-06 17:20:48,2959530835,719034792,64229,80,TCP,1459963248516000.0,5.484,3,132,background
2016-04-06 17:20:48,3627077270,719034994,55480,80,TCP,1459963248516000.0,15.484000000000002,25,4399,background
2016-04-06 17:20:48,719034994,3627077270,80,55480,TCP,1459963248516000.0,15.484000000000002,40,41914,background
2016-04-06 17:20:48,3382844933,719036242,42554,21,TCP,1459963248516000.0,0.484,9,401,background
2016-04-06 17:20:48,3564445912,719034752,42858,80,TCP,1459963248516000.0,0.484,6,1157,background
2016-04-06 17:20:48,719034752,1285772974,80,49230,TCP,1459963248520000.0,15.48,25,27658,background
2016-04-06 17:20:48,719034752,1285772974,80,49234,TCP,1459963248520000.0,15.48,21,20955,background
2016-04-06 17:20:48,1338083437,719034977,21937,80,TCP,1459963248520000.0,5.48,178,15536,background
2016-04-06 17:20:48,3590807025,719036245,80,57854,TCP,1459963248520000.0,3.48,8,941,background
2016-04-06 17:20:48,3627628805,719036090,34583,80,TCP,1459963248520000.0,3.48,9,2572,background
2016-04-06 17:20:48,629990113,719036090,33599,80,TCP,1459963248520000.0,37.48,16,3548,background
2016-04-06 17:20:48,1285772974,719034752,49235,80,TCP,1459963248524000.0,15.476,17,2909,background
2016-04-06 17:20:48,1285772974,719034752,49232,80,TCP,1459963248524000.0,15.476,20,3083,background
2016-04-06 17:20:48,719034713,732179815,50259,80,TCP,1459963248524000.0,29.476,7,1747,background
2016-04-06 17:20:48,3496792157,719035603,58962,80,TCP,1459963248528000.0,0.472,5,650,background
2016-04-06 17:20:48,3496762541,719032816,35718,110,TCP,1459963248528000.0,1.472,128,6747,background
2016-04-06 17:20:48,3627628805,719036090,34585,80,TCP,1459963248528000.0,3.472,21,3196,background
2016-04-06 17:20:48,3627628805,719036090,34584,80,TCP,1459963248528000.0,3.472,10,2650,background
2016-04-06 17:20:48,3627628805,719036090,34586,80,TCP,1459963248532000.0,3.468,9,2547,background
2016-04-06 17:20:48,719034645,3561799067,80,4681,TCP,1459963248532000.0,1.4680000000000002,180,257054,background
2016-04-06 17:20:48,3561799067,719034645,4681,80,TCP,1459963248532000.0,1.4680000000000002,53,2283,background
2016-04-06 17:20:48,719034978,2930882500,80,51447,TCP,1459963248532000.0,0.468,4,172,background
2016-04-06 17:20:48,719034713,732179786,50261,443,TCP,1459963248536000.0,29.464,10,925,background
2016-04-06 17:20:48,732192164,719036354,53,64478,UDP,1459963248536000.0,0.464,4,240,background
2016-04-06 17:20:48,719034713,732179821,50262,443,TCP,1459963248536000.0,29.464,10,1095,background
2016-04-06 17:20:48,719034981,2821307517,110,51603,TCP,1459963248540000.0,0.46,10,557,background
2016-04-06 17:20:48,3652911784,719035008,55969,110,TCP,1459963248540000.0,7.46,14,924,background
2016-04-06 17:20:48,719034713,732179786,50810,443,UDP,1459963248540000.0,0.46,15,3602,background
2016-04-06 17:20:48,2821307517,719034981,51603,110,TCP,1459963248544000.0,0.456,9,430,background
2016-04-06 17:20:48,719036083,2768905766,110,42460,TCP,1459963248544000.0,2.456,11,1243,background
2016-04-06 17:20:48,3627758293,719036245,55399,34914,UDP,1459963248548000.0,9.452,3,144,background
2016-04-06 17:20:48,719036342,3284885470,58738,80,TCP,1459963248548000.0,0.452,5,675,background
2016-04-06 17:20:48,719036060,1255769961,443,49313,TCP,1459963248548000.0,8.452,9,5209,background
2016-04-06 17:20:48,719034752,1285772974,80,49231,TCP,1459963248548000.0,15.452,39,48499,background
2016-04-06 17:20:48,719034978,2930882500,80,51451,TCP,1459963248548000.0,0.452,4,172,background
2016-04-06 17:20:48,719034752,1285772974,80,49232,TCP,1459963248552000.0,15.448,32,37112,background
2016-04-06 17:20:48,719034752,1285772974,80,49235,TCP,1459963248552000.0,15.448,18,18359,background
2016-04-06 17:20:48,3515331945,719035603,48410,443,TCP,1459963248552000.0,0.448,9,1336,background
2016-04-06 17:20:48,719036090,3627628805,80,34574,TCP,1459963248556000.0,3.444,8,5849,background
2016-04-06 17:20:48,3382844933,719036242,42555,21,TCP,1459963248556000.0,0.444,9,401,background
2016-04-06 17:20:48,3575794156,719036245,45114,53761,UDP,1459963248560000.0,31.44,6,288,background
2016-04-06 17:20:48,719036090,3627628805,80,34575,TCP,1459963248560000.0,3.44,6,3179,background
2016-04-06 17:20:48,3496633827,719035638,62400,80,TCP,1459963248560000.0,5.44,12,1942,background
2016-04-06 17:20:48,732179470,719035162,80,40442,TCP,1459963248564000.0,8.436,4,601,background
2016-04-06 17:20:48,719036090,3627628805,80,34578,TCP,1459963248564000.0,3.4360000000000004,6,3128,background
2016-04-06 17:20:48,719036060,2821066058,443,52757,TCP,1459963248564000.0,5.436,6,389,background
2016-04-06 17:20:48,621128791,719035192,1170,80,TCP,1459963248568000.0,0.4320000000000001,9,742,background
2016-04-06 17:20:48,958336641,719034713,80,62482,TCP,1459963248568000.0,16.432000000000002,3,132,background
2016-04-06 17:20:48,719034713,958336641,62482,80,TCP,1459963248568000.0,16.432000000000002,4,172,background
2016-04-06 17:20:48,3542836027,719034977,63729,80,TCP,1459963248568000.0,15.432,35,5746,background
2016-04-06 17:20:48,732179815,719034713,80,50259,TCP,1459963248568000.0,29.432,5,706,background
2016-04-06 17:20:48,719034977,3542836027,80,63729,TCP,1459963248568000.0,15.432,87,111752,background
2016-04-06 17:20:48,719036090,3627628805,80,34580,TCP,1459963248572000.0,3.428,7,4689,background
2016-04-06 17:20:48,719036090,3627628805,80,34579,TCP,1459963248572000.0,3.428,7,3845,background
2016-04-06 17:20:48,719036130,545091292,80,56874,TCP,1459963248572000.0,0.428,4,1584,background
2016-04-06 17:20:48,719036090,3627628805,80,34582,TCP,1459963248572000.0,3.428,8,7221,background
2016-04-06 17:20:48,719034991,915355257,80,22609,TCP,1459963248572000.0,0.428,4,168,background
2016-04-06 17:20:48,3627628805,719036090,34577,80,TCP,1459963248576000.0,3.424,7,1462,background
2016-04-06 17:20:48,719036090,3627628805,80,34576,TCP,1459963248576000.0,3.424,7,4638,background
2016-04-06 17:20:48,719036090,3627628805,80,34581,TCP,1459963248576000.0,3.424,8,6345,background
2016-04-06 17:20:48,719036090,3627628805,80,34587,TCP,1459963248576000.0,3.424,4,794,background
2016-04-06 17:20:48,719034991,915355257,80,23025,TCP,1459963248576000.0,0.424,4,168,background
2016-04-06 17:20:48,719034977,1338083437,80,21937,TCP,1459963248576000.0,5.424,288,395258,background
2016-04-06 17:20:48,732179786,719034713,443,50261,TCP,1459963248580000.0,29.42,11,4704,background
2016-04-06 17:20:48,732179821,719034713,443,50262,TCP,1459963248580000.0,29.42,11,4680,background
2016-04-06 17:20:48,732179786,719034713,443,50810,UDP,1459963248580000.0,0.42,16,4555,background
2016-04-06 17:20:48,3627628805,719036090,34576,80,TCP,1459963248580000.0,3.42,6,1410,background
2016-04-06 17:20:48,719036090,3627628805,80,34588,TCP,1459963248580000.0,3.42,4,913,background
2016-04-06 17:20:48,719034713,2655281499,15461,443,TCP,1459963248580000.0,5.42,9,965,background
2016-04-06 17:20:48,719036090,3627628805,80,34577,TCP,1459963248580000.0,3.42,7,3404,background
2016-04-06 17:20:48,3748754014,719036357,161,58498,UDP,1459963248584000.0,12.416,523,40962,background
2016-04-06 17:20:48,719034703,2199070628,25,51385,TCP,1459963248588000.0,2.412,10,914,background
2016-04-06 17:20:48,3379630981,719035226,54542,443,TCP,1459963248588000.0,0.412,10,2609,background
2016-04-06 17:20:48,719036090,3627628805,80,34584,TCP,1459963248588000.0,3.412,9,4882,background
2016-04-06 17:20:48,719036090,3627628805,80,34583,TCP,1459963248588000.0,3.412,9,7393,background
2016-04-06 17:20:48,1251873117,719035162,13403,443,TCP,1459963248592000.0,251.408,143,42964,background
2016-04-06 17:20:48,2779035470,719035603,50905,443,TCP,1459963248592000.0,0.408,9,1375,background
2016-04-06 17:20:48,719036060,2821066174,443,56889,TCP,1459963248592000.0,5.408,26,19495,background
2016-04-06 17:20:48,2821066174,719036060,56889,443,TCP,1459963248592000.0,5.408,21,4429,background
2016-04-06 17:20:48,719036090,3627628805,80,34585,TCP,1459963248596000.0,3.404,18,20281,background
2016-04-06 17:20:48,907143634,719035671,37065,80,TCP,1459963248596000.0,0.404,6,775,background
2016-04-06 17:20:48,719036090,3627628805,80,34586,TCP,1459963248596000.0,3.404,7,3760,background
2016-04-06 17:20:48,719035012,3576450973,40063,80,TCP,1459963248600000.0,0.4,6,1166,background
2016-04-06 17:20:48,2659244967,719036081,23742,143,TCP,1459963248600000.0,0.4,7,445,background
2016-04-06 17:20:48,719034713,732179809,62480,443,TCP,1459963248612000.0,0.388,9,1022,background
2016-04-06 17:20:48,3584770640,719035603,58816,443,TCP,1459963248616000.0,0.384,9,1314,background
2016-04-06 17:20:48,1441550969,719034713,443,62477,TCP,1459963248616000.0,17.384,2,92,background
2016-04-06 17:20:48,3584770640,719035603,58817,443,TCP,1459963248620000.0,0.38,9,1319,background
2016-04-06 17:20:48,3659582416,719034823,25,52874,TCP,1459963248620000.0,0.38,9,710,background
2016-04-06 17:20:48,3667504264,719034994,57767,80,TCP,1459963248620000.0,0.38,6,775,background
2016-04-06 17:20:48,719034994,3667504264,80,57767,TCP,1459963248620000.0,0.38,6,841,background
2016-04-06 17:20:48,719034823,3659582416,52874,25,TCP,1459963248620000.0,0.38,8,505,background
2016-04-06 17:20:48,3627947848,719034988,57860,110,TCP,1459963248624000.0,1.376,11,550,background
2016-04-06 17:20:48,719036130,545091292,80,57160,TCP,1459963248624000.0,0.376,4,601,background
2016-04-06 17:20:48,732179470,719035162,80,40445,TCP,1459963248624000.0,8.376,4,601,background
2016-04-06 17:20:48,719034988,3627947848,110,57860,TCP,1459963248624000.0,1.376,11,606,background
2016-04-06 17:20:48,719034843,1788273692,80,4739,TCP,1459963248632000.0,0.368,4,773,background
2016-04-06 17:20:48,719034713,732179822,50267,443,TCP,1459963248632000.0,29.368,11,1235,background
2016-04-06 17:20:48,1441550969,719034713,443,62475,TCP,1459963248632000.0,17.368,2,92,background
2016-04-06 17:20:48,871229391,719035164,15636,443,TCP,1459963248632000.0,1.368,14,2989,background
2016-04-06 17:20:48,1441550941,719034713,443,62478,TCP,1459963248632000.0,17.368,3,132,background
2016-04-06 17:20:48,719036083,1053565190,110,52544,TCP,1459963248636000.0,0.364,12,1038,background
2016-04-06 17:20:48,1053565190,719036083,52544,110,TCP,1459963248636000.0,0.364,11,530,background
2016-04-06 17:20:48,719034977,915355366,80,4329,TCP,1459963248640000.0,0.36,3,128,background
2016-04-06 17:20:48,719034713,732179822,50269,443,TCP,1459963248640000.0,29.36,12,1642,background
2016-04-06 17:20:48,1139718274,719036254,993,49930,TCP,1459963248644000.0,0.35600000000000004,5,1077,background
2016-04-06 17:20:48,621128791,719035192,1169,80,TCP,1459963248648000.0,0.35200000000000004,8,702,background
2016-04-06 17:20:48,732179809,719034713,443,62480,TCP,1459963248648000.0,0.35200000000000004,11,4869,background
2016-04-06 17:20:48,2768975739,719034999,56549,80,TCP,1459963248648000.0,5.352,12,3005,background
2016-04-06 17:20:48,3576450973,719035012,80,40063,TCP,1459963248652000.0,0.348,4,1288,background
2016-04-06 17:20:48,3222673642,719036278,25,45504,TCP,1459963248652000.0,3.3480000000000003,38,7298,background
2016-04-06 17:20:48,3606133685,719035603,62332,80,TCP,1459963248656000.0,0.344,5,585,background
2016-04-06 17:20:48,3564464901,719035603,56412,443,TCP,1459963248660000.0,4.34,8,1479,background
2016-04-06 17:20:48,3543353334,719035603,36961,80,TCP,1459963248660000.0,0.34,5,660,background
2016-04-06 17:20:48,3543353334,719035603,39290,80,TCP,1459963248660000.0,0.34,5,667,background
2016-04-06 17:20:48,719034713,4033168449,15463,443,TCP,1459963248660000.0,5.34,11,846,background
2016-04-06 17:20:48,3543353334,719035603,33721,80,TCP,1459963248660000.0,0.34,5,667,background
2016-04-06 17:20:48,3564311791,719036245,17176,53761,UDP,1459963248664000.0,0.336,7,986,background
2016-04-06 17:20:48,719034981,3542213533,995,65238,TCP,1459963248664000.0,0.336,12,2122,background
2016-04-06 17:20:48,3542213533,719034981,65238,995,TCP,1459963248664000.0,0.336,14,1327,background
2016-04-06 17:20:48,1440870512,719034713,443,15470,TCP,1459963248664000.0,30.336,9,3656,background
2016-04-06 17:20:48,3382744969,719036245,35495,1151,UDP,1459963248664000.0,9.336,3,144,background
2016-04-06 17:20:48,719034713,1440870512,15470,443,TCP,1459963248668000.0,30.332,10,1971,background
2016-04-06 17:20:48,2403861754,719035030,53,31847,UDP,1459963248672000.0,0.328,21,2336,background
2016-04-06 17:20:48,1251902541,719035164,23563,443,TCP,1459963248672000.0,1.328,14,2965,background
2016-04-06 17:20:48,1188214508,719035164,19515,443,TCP,1459963248672000.0,1.328,21,3413,background
2016-04-06 17:20:48,719034994,2837903875,25,44202,TCP,1459963248676000.0,2.324,11,928,background
2016-04-06 17:20:48,732179822,719034713,443,50267,TCP,1459963248676000.0,29.324,15,5507,background
2016-04-06 17:20:48,3543913934,719036236,60882,27027,TCP,1459963248676000.0,0.324,10,1175,background
2016-04-06 17:20:48,732179822,719034713,443,50269,TCP,1459963248680000.0,29.32,16,5693,background
2016-04-06 17:20:48,719034713,732179811,15467,443,TCP,1459963248684000.0,0.316,9,2339,background
2016-04-06 17:20:48,719036341,3493914567,2804,80,TCP,1459963248684000.0,4.316,6,290,background
2016-04-06 17:20:48,3428960936,719035602,443,33218,TCP,1459963248684000.0,0.316,11,6024,background
2016-04-06 17:20:48,3543353334,719035603,46095,80,TCP,1459963248684000.0,0.316,5,662,background
2016-04-06 17:20:48,732179811,719034713,443,15467,TCP,1459963248684000.0,0.316,11,1581,background
2016-04-06 17:20:48,719034691,1788273829,80,19082,TCP,1459963248684000.0,1.3159999999999998,31,40827,background
2016-04-06 17:20:48,3270069509,719035192,45101,80,TCP,1459963248688000.0,0.312,5,677,background
2016-04-06 17:20:48,719034999,2768975739,80,56549,TCP,1459963248688000.0,5.312,13,8023,background
2016-04-06 17:20:48,719036081,3542346251,143,57321,TCP,1459963248688000.0,3.312,11,1987,background
2016-04-06 17:20:48,719034713,2784780956,15472,443,TCP,1459963248692000.0,10.308,11,2430,background
2016-04-06 17:20:48,3109384168,719036245,443,39449,TCP,1459963248692000.0,42.308,5,535,background
2016-04-06 17:20:48,1188212854,719035164,11284,443,TCP,1459963248692000.0,1.308,12,2861,background
2016-04-06 17:20:48,719034702,1160328348,80,58213,TCP,1459963248696000.0,0.304,32,42757,background
2016-04-06 17:20:48,621128791,719035192,1177,80,TCP,1459963248696000.0,0.304,12,1101,background
2016-04-06 17:20:48,707141281,719036278,19546,443,TCP,1459963248700000.0,10.3,12,5087,background
2016-04-06 17:20:48,3627100558,719036245,27098,53761,UDP,1459963248700000.0,9.3,3,144,background
2016-04-06 17:20:48,3270069509,719035192,45085,80,TCP,1459963248700000.0,0.3,5,670,background
2016-04-06 17:20:48,719034677,3564336979,110,50392,TCP,1459963248700000.0,3.3,178,235642,background
2016-04-06 17:20:48,3564336979,719034677,50392,110,TCP,1459963248700000.0,3.3,41,1760,background
2016-04-06 17:20:48,732192164,719034617,53,54428,UDP,1459963248704000.0,0.29600000000000004,3,180,background
2016-04-06 17:20:48,707141281,719036278,19547,443,TCP,1459963248704000.0,10.296,14,6506,background
2016-04-06 17:20:48,1251975329,719035164,23767,443,TCP,1459963248704000.0,1.296,12,2861,background
2016-04-06 17:20:48,1098416590,719035164,10518,443,TCP,1459963248704000.0,1.296,12,2877,background
2016-04-06 17:20:48,719035013,3543005810,80,59334,TCP,1459963248704000.0,1.296,41,49618,background
2016-04-06 17:20:48,719034752,3510273200,80,57769,TCP,1459963248704000.0,0.29600000000000004,12,8898,background
2016-04-06 17:20:48,3515321870,719035603,50481,80,TCP,1459963248704000.0,0.29600000000000004,5,598,background
2016-04-06 17:20:48,2821066103,719036060,58858,443,TCP,1459963248704000.0,5.296,9,1046,background
2016-04-06 17:20:48,3510273200,719034752,57769,80,TCP,1459963248704000.0,0.29600000000000004,9,1763,background
2016-04-06 17:20:48,3626495860,719035602,51199,443,TCP,1459963248708000.0,1.2919999999999998,16,4216,background
2016-04-06 17:20:48,3543913934,719035603,45286,80,TCP,1459963248708000.0,0.292,6,691,background
2016-04-06 17:20:48,2821066085,719036060,60136,443,TCP,1459963248708000.0,4.292,21,3027,background
2016-04-06 17:20:48,719036060,2821066085,443,60136,TCP,1459963248708000.0,4.292,26,26329,background
2016-04-06 17:20:48,3543371872,719036060,50961,443,TCP,1459963248708000.0,10.292,6,820,background
2016-04-06 17:20:48,718369657,719036245,57556,53761,UDP,1459963248712000.0,79.288,9,432,background
2016-04-06 17:20:48,718268541,719035192,58066,80,TCP,1459963248716000.0,0.284,5,1004,background
2016-04-06 17:20:48,4033168449,719034713,443,15463,TCP,1459963248716000.0,5.284,12,6868,background
2016-04-06 17:20:48,707164666,719034979,50615,80,TCP,1459963248716000.0,0.284,16,1525,background
2016-04-06 17:20:48,719034979,707164666,80,50615,TCP,1459963248716000.0,0.284,29,38687,background
2016-04-06 17:20:48,707141281,719036278,19548,443,TCP,1459963248716000.0,10.284,14,6488,background
2016-04-06 17:20:48,3515327372,719035603,53865,80,TCP,1459963248716000.0,0.284,5,586,background
2016-04-06 17:20:48,719036081,2659244967,143,23742,TCP,1459963248720000.0,0.28,6,1062,background
2016-04-06 17:20:48,3626126025,719036236,63249,27027,TCP,1459963248720000.0,2.28,2,108,background
2016-04-06 17:20:48,719035013,3543005810,80,59335,TCP,1459963248720000.0,1.28,63,72821,background
2016-04-06 17:20:48,707141281,719036278,19549,443,TCP,1459963248724000.0,10.276,13,5121,background
2016-04-06 17:20:48,719034752,3564445912,80,42859,TCP,1459963248724000.0,0.276,5,652,background
2016-04-06 17:20:48,707141281,719036278,19550,443,TCP,1459963248724000.0,10.276,12,5073,background
2016-04-06 17:20:48,4033168449,719034713,443,15465,TCP,1459963248724000.0,0.276,9,7013,background
2016-04-06 17:20:48,3564445912,719034752,42859,80,TCP,1459963248724000.0,0.276,6,1174,background
2016-04-06 17:20:48,2519170912,719036248,80,56610,TCP,1459963248724000.0,0.276,4,666,background
2016-04-06 17:20:48,2821066065,719036060,49721,443,TCP,1459963248728000.0,4.272,12,2404,background
2016-04-06 17:20:48,719036060,2821066065,443,49721,TCP,1459963248728000.0,4.272,15,10196,background
2016-04-06 17:20:48,3543592002,719035603,49973,80,TCP,1459963248728000.0,0.272,7,700,background
2016-04-06 17:20:48,719035030,2403861754,31847,53,UDP,1459963248728000.0,0.272,21,1510,background
2016-04-06 17:20:48,621092138,719035631,9080,44774,TCP,1459963248728000.0,0.272,5,1259,background
2016-04-06 17:20:48,732179815,719034713,443,15481,TCP,1459963248728000.0,0.272,11,1140,background
2016-04-06 17:20:48,719034713,732179815,15481,443,TCP,1459963248732000.0,0.268,8,1639,background
2016-04-06 17:20:48,3564311791,719036245,17176,57860,TCP,1459963248736000.0,0.264,3,132,background
2016-04-06 17:20:48,1251876426,719035164,18217,443,TCP,1459963248736000.0,3.264,17,3678,background
2016-04-06 17:20:48,3564296097,719035603,65263,80,TCP,1459963248736000.0,0.264,6,673,background
