date,srcip,dstip,srcport,dstport,ts,td,pkt,byt
2016-04-06 17:20:48,1137704002,719035603,56682,443,1459963248944000.0,3.056,9,1125
2016-04-06 17:20:48,627179067,719036079,59169,443,1459963248948000.0,3.052,12,3376
2016-04-06 17:20:48,3593334488,719035192,63964,80,1459963248948000.0,5.052,5,224
2016-04-06 17:20:48,1319157517,719036245,443,27019,1459963248948000.0,44.052,80,47185
2016-04-06 17:20:48,719035015,3270068963,80,33653,1459963248948000.0,0.052000000000000005,2,104
2016-04-06 17:20:48,719036079,627179067,443,59169,1459963248952000.0,3.048,15,5975
2016-04-06 17:20:48,719036079,3543848328,443,56870,1459963248952000.0,5.048,31,36003
2016-04-06 17:20:48,1338083437,719034977,21939,80,1459963248956000.0,5.044,132,12370
2016-04-06 17:20:48,3543848328,719036079,56870,443,1459963248956000.0,5.044,21,2781
2016-04-06 17:20:48,2519169850,719036255,80,40579,1459963248956000.0,45.044,2,104
2016-04-06 17:20:48,3627277285,719035001,50627,80,1459963248956000.0,6.044,5,220
2016-04-06 17:20:48,1338083437,719034977,21941,80,1459963248956000.0,6.044,69,5412
2016-04-06 17:20:48,3627277285,719035001,50628,80,1459963248956000.0,6.044,5,220
2016-04-06 17:20:48,719034654,3493884579,80,37102,1459963248956000.0,0.044,7,5746
2016-04-06 17:20:48,3627277285,719035001,50629,80,1459963248960000.0,6.04,5,220
2016-04-06 17:20:48,3627277285,719035001,50630,80,1459963248960000.0,6.04,5,220
2016-04-06 17:20:48,3493884579,719034654,37102,80,1459963248960000.0,0.04,7,730
2016-04-06 17:20:48,732179462,719036255,80,22581,1459963248964000.0,45.036,2,104
2016-04-06 17:20:48,3627277285,719035001,50631,80,1459963248964000.0,6.0360000000000005,5,220
2016-04-06 17:20:48,3510273200,719034752,57770,80,1459963248964000.0,10.036,5,224
2016-04-06 17:20:48,719034713,633356875,27144,40001,1459963248968000.0,2.032,2,377
2016-04-06 17:20:48,732178545,719035147,443,45190,1459963248968000.0,0.032,3,211
2016-04-06 17:20:48,719036342,3725423075,61508,3544,1459963248968000.0,42.032,2,178
2016-04-06 17:20:48,3741971886,719036245,28477,34914,1459963248968000.0,9.032,2,100
2016-04-06 17:20:48,4114952970,719036245,49664,53761,1459963248972000.0,9.028,3,152
2016-04-06 17:20:48,958336641,719036251,443,56790,1459963248972000.0,6.028,12,4650
2016-04-06 17:20:48,719034749,637353806,32004,59988,1459963248972000.0,0.028,3,132
2016-04-06 17:20:48,1338083437,719034977,21940,80,1459963248972000.0,5.0280000000000005,119,11697
2016-04-06 17:20:48,1440870512,719034713,443,15476,1459963248976000.0,6.024,9,3559
2016-04-06 17:20:48,3505550927,719036255,80,17080,1459963248976000.0,6.024,278,344213
2016-04-06 17:20:48,719034752,3510273200,80,57770,1459963248976000.0,10.024,3,144
2016-04-06 17:20:48,3510597320,719036341,0,0,1459963248976000.0,310.024,32,1024
2016-04-06 17:20:48,2526634907,719036252,80,15021,1459963248976000.0,45.024,2,104
2016-04-06 17:20:48,719035001,3627277285,80,50628,1459963248980000.0,6.02,3,136
2016-04-06 17:20:48,719035001,3627277285,80,50627,1459963248980000.0,6.02,3,136
2016-04-06 17:20:48,719035001,3627277285,80,50630,1459963248984000.0,6.016,3,136
2016-04-06 17:20:48,719035001,3627277285,80,50629,1459963248984000.0,6.016,3,136
2016-04-06 17:20:48,3627100558,719036245,62242,53761,1459963248984000.0,9.016,3,152
2016-04-06 17:20:48,719034771,3510273200,80,57772,1459963248984000.0,10.016,28,35930
2016-04-06 17:20:48,3510273200,719034771,57772,80,1459963248984000.0,10.016,16,1064
2016-04-06 17:20:48,719035001,3627277285,80,50631,1459963248988000.0,6.0120000000000005,3,136
2016-04-06 17:20:48,719034994,2403862665,7745,53,1459963248992000.0,0.008,15,1120
2016-04-06 17:20:48,609744588,719035603,54846,443,1459963248992000.0,1.008,9,1111
2016-04-06 17:20:48,719036079,627179067,443,59175,1459963248992000.0,3.008,11,4327
2016-04-06 17:20:48,719034815,3961896929,53,45304,1459963248992000.0,0.008,25,37500
2016-04-06 17:20:48,627179067,719036079,59175,443,1459963248992000.0,3.008,11,2205
2016-04-06 17:20:48,719034815,3961896929,53,41638,1459963248992000.0,0.008,25,37500
2016-04-06 17:20:48,1338083437,719034977,21942,80,1459963248992000.0,5.008,124,12423
2016-04-06 17:20:48,719036079,627179067,443,59179,1459963248996000.0,3.004,39,48828
2016-04-06 17:20:48,719036079,627179067,443,59181,1459963248996000.0,3.004,65,85342
2016-04-06 17:20:48,719036079,627179067,443,59172,1459963248996000.0,3.004,12,5127
2016-04-06 17:20:48,719034815,1994542942,53,29948,1459963248996000.0,0.004,18,27000
2016-04-06 17:20:48,627179067,719036079,59179,443,1459963248996000.0,3.004,16,2413
2016-04-06 17:20:48,3156164988,719034994,33964,80,1459963248996000.0,3.004,3,180
2016-04-06 17:20:48,2403862665,719036130,53,55428,1459963248996000.0,0.004,2,175
2016-04-06 17:20:48,719034815,1994542942,53,55238,1459963248996000.0,0.004,8,12000
2016-04-06 17:20:48,1251946818,719035164,9527,443,1459963248996000.0,0.004,2,80
2016-04-06 17:20:48,719034977,1338083437,80,21938,1459963248996000.0,5.004,315,434039
2016-04-06 17:20:48,1386656305,719036341,443,52092,1459963248996000.0,191.004,10,850
2016-04-06 17:20:49,719034686,3495641110,53,62269,1459963249000000.0,0.0,1,190
2016-04-06 17:20:49,2403861754,719035030,53,53647,1459963249000000.0,0.0,1,126
2016-04-06 17:20:49,719034686,3428927779,53,54494,1459963249000000.0,0.0,1,221
2016-04-06 17:20:49,2403861754,719035030,53,56187,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034686,3428920754,53,41582,1459963249000000.0,0.0,1,155
2016-04-06 17:20:49,2403862665,719036095,53,44836,1459963249000000.0,0.0,1,127
2016-04-06 17:20:49,719034686,3428919675,53,63937,1459963249000000.0,0.0,1,195
2016-04-06 17:20:49,719034686,3495641114,53,11768,1459963249000000.0,0.0,1,192
2016-04-06 17:20:49,719034686,3428944431,53,60257,1459963249000000.0,0.0,1,158
2016-04-06 17:20:49,719034686,3495641097,53,27251,1459963249000000.0,0.0,1,176
2016-04-06 17:20:49,719034686,3509585510,53,37757,1459963249000000.0,0.0,1,212
2016-04-06 17:20:49,719034686,4123168444,53,61691,1459963249000000.0,0.0,1,129
2016-04-06 17:20:49,719034686,3509585511,53,27436,1459963249000000.0,0.0,1,166
2016-04-06 17:20:49,719034686,3749789498,53,12170,1459963249000000.0,0.0,1,115
2016-04-06 17:20:49,2403862665,719036095,53,52161,1459963249000000.0,0.0,1,125
2016-04-06 17:20:49,719034686,3935945909,53,60777,1459963249000000.0,0.0,1,184
2016-04-06 17:20:49,2403862665,719036130,53,58240,1459963249000000.0,0.0,2,175
2016-04-06 17:20:49,3428944207,719034650,40022,53,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,2403861754,719035030,53,48667,1459963249000000.0,0.0,1,119
2016-04-06 17:20:49,719034686,3749789498,53,31257,1459963249000000.0,0.0,1,168
2016-04-06 17:20:49,2403862665,719036251,53,49359,1459963249000000.0,0.0,1,141
2016-04-06 17:20:49,719034686,3749789498,53,37230,1459963249000000.0,0.0,1,111
2016-04-06 17:20:49,719034686,3428944205,53,33895,1459963249000000.0,0.0,1,65
2016-04-06 17:20:49,2403862665,719036248,53,7411,1459963249000000.0,0.0,1,122
2016-04-06 17:20:49,2403861754,719035030,53,49143,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,719034686,3428944324,53,63234,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,2403862665,719034780,53,58094,1459963249000000.0,0.0,1,136
2016-04-06 17:20:49,2403861754,719035870,53,50144,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,2403862665,719034876,53,54541,1459963249000000.0,0.0,1,119
2016-04-06 17:20:49,2403862665,719034876,53,55025,1459963249000000.0,0.0,1,134
2016-04-06 17:20:49,2403862665,719034876,53,55192,1459963249000000.0,0.0,1,119
2016-04-06 17:20:49,2403862665,719034989,53,42470,1459963249000000.0,0.0,1,138
2016-04-06 17:20:49,2403862665,719034989,53,55747,1459963249000000.0,0.0,1,90
2016-04-06 17:20:49,2403862665,719034991,53,39941,1459963249000000.0,0.0,1,83
2016-04-06 17:20:49,2403862665,719034991,53,50270,1459963249000000.0,0.0,1,83
2016-04-06 17:20:49,2403862665,719034994,53,33205,1459963249000000.0,0.0,1,96
2016-04-06 17:20:49,2403862665,719034994,53,55702,1459963249000000.0,0.0,1,142
2016-04-06 17:20:49,2403862665,719034994,53,57584,1459963249000000.0,0.0,1,141
2016-04-06 17:20:49,2403862665,719034996,53,35497,1459963249000000.0,0.0,1,140
2016-04-06 17:20:49,2403862665,719034996,53,37535,1459963249000000.0,0.0,1,127
2016-04-06 17:20:49,2403862665,719034996,53,49185,1459963249000000.0,0.0,1,125
2016-04-06 17:20:49,2403862665,719035008,53,40150,1459963249000000.0,0.0,1,135
2016-04-06 17:20:49,2403862665,719036251,53,55728,1459963249000000.0,0.0,1,81
2016-04-06 17:20:49,2403862665,719036251,53,54049,1459963249000000.0,0.0,1,108
2016-04-06 17:20:49,2403862665,719034900,53,36800,1459963249000000.0,0.0,1,136
2016-04-06 17:20:49,2403862665,719034876,53,54348,1459963249000000.0,0.0,1,151
2016-04-06 17:20:49,2403862665,719036095,53,33317,1459963249000000.0,0.0,1,140
2016-04-06 17:20:49,3428944205,719034686,33895,53,1459963249000000.0,0.0,1,65
2016-04-06 17:20:49,3428944324,719034686,63234,53,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,2403862665,719036069,53,44031,1459963249000000.0,0.0,1,128
2016-04-06 17:20:49,2403861754,719036245,53,42376,1459963249000000.0,0.0,1,128
2016-04-06 17:20:49,2403861754,719036245,53,43445,1459963249000000.0,0.0,1,81
2016-04-06 17:20:49,2403862665,719034900,53,50587,1459963249000000.0,0.0,1,157
2016-04-06 17:20:49,2403861754,719036245,53,56722,1459963249000000.0,0.0,1,132
2016-04-06 17:20:49,2403861754,719036252,53,60911,1459963249000000.0,0.0,1,102
2016-04-06 17:20:49,719034686,3261087705,53,58336,1459963249000000.0,0.0,1,124
2016-04-06 17:20:49,719034686,3261087704,53,61272,1459963249000000.0,0.0,1,188
2016-04-06 17:20:49,719034686,3261084709,53,34790,1459963249000000.0,0.0,1,177
2016-04-06 17:20:49,719034686,3270066338,53,59543,1459963249000000.0,0.0,1,150
2016-04-06 17:20:49,2403862665,719034773,53,37699,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,2403862665,719034780,53,44008,1459963249000000.0,0.0,1,119
2016-04-06 17:20:49,2403862665,719034780,53,54918,1459963249000000.0,0.0,1,147
2016-04-06 17:20:49,2403862665,719034876,53,53002,1459963249000000.0,0.0,1,134
2016-04-06 17:20:49,2403862665,719034876,53,53391,1459963249000000.0,0.0,1,155
2016-04-06 17:20:49,2403862665,719036251,53,50545,1459963249000000.0,0.0,1,107
2016-04-06 17:20:49,3413168626,719036247,49493,53,1459963249000000.0,0.0,1,61
2016-04-06 17:20:49,3428944205,719034650,59293,53,1459963249000000.0,0.0,1,87
2016-04-06 17:20:49,2403862665,719035008,53,48830,1459963249000000.0,0.0,1,111
2016-04-06 17:20:49,719034631,3495641110,53,65371,1459963249000000.0,0.0,1,77
2016-04-06 17:20:49,2403861754,719035030,53,44697,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,2403862665,719036251,53,62305,1459963249000000.0,0.0,1,81
2016-04-06 17:20:49,719034994,2403862665,55702,53,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719034994,2403862665,33205,53,1459963249000000.0,0.0,1,55
2016-04-06 17:20:49,719034991,915355257,80,23160,1459963249000000.0,0.0,6,8005
2016-04-06 17:20:49,719034991,915355257,80,23025,1459963249000000.0,0.0,6,7907
2016-04-06 17:20:49,719034991,2403862665,50270,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,719034991,2403862665,39941,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,719034989,2403862665,55747,53,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034989,2403862665,42470,53,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034988,3495641092,53,54066,1459963249000000.0,0.0,1,164
2016-04-06 17:20:49,719034988,3495641092,53,17386,1459963249000000.0,0.0,1,146
2016-04-06 17:20:49,719034985,1020372152,53,32885,1459963249000000.0,0.0,1,157
2016-04-06 17:20:49,719034985,3495641118,53,61468,1459963249000000.0,0.0,1,168
2016-04-06 17:20:49,719034985,3495641118,53,40375,1459963249000000.0,0.0,1,150
2016-04-06 17:20:49,719034985,3285409566,53,2233,1459963249000000.0,0.0,1,173
2016-04-06 17:20:49,719034981,839184711,53,49233,1459963249000000.0,0.0,1,205
2016-04-06 17:20:49,719034713,1023473355,64363,53,1459963249000000.0,0.0,1,85
2016-04-06 17:20:49,719034713,904151347,62956,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,719034713,811958305,64297,53,1459963249000000.0,0.0,1,85
2016-04-06 17:20:49,719034713,3239814440,19927,40005,1459963249000000.0,0.0,1,68
2016-04-06 17:20:49,719034713,3239814418,27144,40030,1459963249000000.0,0.0,1,188
2016-04-06 17:20:49,719034713,1788351582,27144,40004,1459963249000000.0,0.0,1,196
2016-04-06 17:20:49,719034631,1040578722,53,48447,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034994,2403862665,57584,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,719034996,2403862665,37535,53,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034996,2403862665,49185,53,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,719034999,1976645692,53,30981,1459963249000000.0,0.0,1,150
2016-04-06 17:20:49,3261515557,719034686,45438,53,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,3175875269,719036245,51206,53761,1459963249000000.0,0.0,1,315
2016-04-06 17:20:49,3111079656,719034617,48854,53,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,3110686996,719036354,54013,53,1459963249000000.0,0.0,1,84
2016-04-06 17:20:49,3110686996,719034617,42563,53,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,3110686996,719034617,29405,53,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,3110697631,719034494,44600,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,3036896293,719036252,49883,53,1459963249000000.0,0.0,1,68
2016-04-06 17:20:49,2954569813,719035192,43145,53,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,2910439157,719036247,37471,53,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,2910439138,719036252,45713,53,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719034631,1043022698,53,59040,1459963249000000.0,0.0,1,90
2016-04-06 17:20:49,2781879384,719036245,6881,53761,1459963249000000.0,0.0,1,305
2016-04-06 17:20:49,2776687691,719036245,57844,53761,1459963249000000.0,0.0,1,317
2016-04-06 17:20:49,2653002182,719036120,50497,80,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,2403862665,719036252,53,60075,1459963249000000.0,0.0,1,115
2016-04-06 17:20:49,2403862665,719036251,53,65394,1459963249000000.0,0.0,1,108
2016-04-06 17:20:49,3261515612,719034631,45286,53,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,3270066338,719034686,59543,53,1459963249000000.0,0.0,1,66
2016-04-06 17:20:49,719035030,2403861754,53647,53,1459963249000000.0,0.0,1,55
2016-04-06 17:20:49,3270068963,719035015,33653,80,1459963249000000.0,0.0,1,52
2016-04-06 17:20:49,3285409566,719034985,2233,53,1459963249000000.0,0.0,1,68
2016-04-06 17:20:49,3383404841,719034815,49236,80,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719035008,2144152397,53,57612,1459963249000000.0,0.0,1,140
2016-04-06 17:20:49,1544872613,719033374,43259,21320,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719034631,1043022698,53,20978,1459963249000000.0,0.0,1,175
2016-04-06 17:20:49,719034631,903423611,53,48402,1459963249000000.0,0.0,1,77
2016-04-06 17:20:49,2144091225,719036240,123,130,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,2403861754,719035013,53,52960,1459963249000000.0,0.0,1,126
2016-04-06 17:20:49,719034631,3261084709,53,5131,1459963249000000.0,0.0,1,64
2016-04-06 17:20:49,719034631,3261515612,53,45286,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,719034631,3239796354,53,9073,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719034631,2810741305,53,34275,1459963249000000.0,0.0,1,179
2016-04-06 17:20:49,719034631,2135218339,53,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,719034631,1976645692,53,54459,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034631,1976645692,53,44966,1459963249000000.0,0.0,1,82
2016-04-06 17:20:49,719034631,1976645692,53,26914,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034631,1976645692,53,24926,1459963249000000.0,0.0,1,82
2016-04-06 17:20:49,719034686,1040578722,53,63047,1459963249000000.0,0.0,1,187
2016-04-06 17:20:49,2403862665,719036251,53,58998,1459963249000000.0,0.0,1,85
2016-04-06 17:20:49,719034686,1043022698,53,58493,1459963249000000.0,0.0,1,203
2016-04-06 17:20:49,719034686,903423611,53,41390,1459963249000000.0,0.0,1,166
2016-04-06 17:20:49,719034686,870563673,53,42677,1459963249000000.0,0.0,1,186
2016-04-06 17:20:49,719034686,864528678,53,60335,1459963249000000.0,0.0,1,184
2016-04-06 17:20:49,719034686,864528678,53,18177,1459963249000000.0,0.0,1,107
2016-04-06 17:20:49,719034686,839184711,53,62671,1459963249000000.0,0.0,1,160
2016-04-06 17:20:49,719034686,839184711,53,52849,1459963249000000.0,0.0,1,198
2016-04-06 17:20:49,719034686,839184711,53,18946,1459963249000000.0,0.0,1,178
2016-04-06 17:20:49,719034686,810000502,53,52076,1459963249000000.0,0.0,1,159
2016-04-06 17:20:49,719034686,628149633,53,35629,1459963249000000.0,0.0,1,190
2016-04-06 17:20:49,2403861754,719035029,53,37771,1459963249000000.0,0.0,1,107
2016-04-06 17:20:49,2403861754,719035030,53,39082,1459963249000000.0,0.0,1,123
2016-04-06 17:20:49,719034686,1030703234,53,13532,1459963249000000.0,0.0,1,166
2016-04-06 17:20:49,2403861754,719035030,53,46951,1459963249000000.0,0.0,1,142
2016-04-06 17:20:49,2403861754,719035013,53,45715,1459963249000000.0,0.0,1,126
2016-04-06 17:20:49,2403861754,719034773,53,55283,1459963249000000.0,0.0,1,76
2016-04-06 17:20:49,719034631,866266909,53,53,1459963249000000.0,0.0,1,83
2016-04-06 17:20:49,719034631,834157514,53,53,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,2135218339,719034631,53,53,1459963249000000.0,0.0,1,124
2016-04-06 17:20:49,719034686,1976645692,53,32340,1459963249000000.0,0.0,1,123
2016-04-06 17:20:49,719034686,2144152397,53,33652,1459963249000000.0,0.0,1,160
2016-04-06 17:20:49,719035008,2403862665,40150,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,719034631,716374162,53,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,719034631,628149633,53,23485,1459963249000000.0,0.0,1,77
2016-04-06 17:20:49,719034631,3935945909,53,60777,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719034631,3903397162,53,53,1459963249000000.0,0.0,1,69
2016-04-06 17:20:49,719034631,3509585511,53,51835,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,2403861754,719035008,53,50886,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034631,3509585511,53,26877,1459963249000000.0,0.0,1,74
2016-04-06 17:20:49,719034631,3428920140,53,45058,1459963249000000.0,0.0,1,165
2016-04-06 17:20:49,719034631,3428945606,53,62997,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,719034631,3428944436,53,47509,1459963249000000.0,0.0,1,109
2016-04-06 17:20:49,719034631,3428944427,53,55609,1459963249000000.0,0.0,1,98
2016-04-06 17:20:49,2206803108,719036245,63993,58583,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,2232251634,719034617,32598,53,1459963249000000.0,0.0,1,75
2016-04-06 17:20:49,2403862665,719036251,53,60191,1459963249000000.0,0.0,1,89
2016-04-06 17:20:49,719034631,3261087705,53,44819,1459963249000000.0,0.0,1,75
2016-04-06 17:20:49,2240114635,719036245,29982,53761,1459963249000000.0,0.0,1,317
2016-04-06 17:20:49,2294263595,719036252,30525,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,2312120988,719036252,62677,53,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,719034631,3495641114,53,40737,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,1531412149,719034833,24998,80,1459963249000000.0,0.0,1,60
2016-04-06 17:20:49,3383501940,719034771,62491,80,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,2403862665,719036251,53,52225,1459963249000000.0,0.0,1,108
2016-04-06 17:20:49,3428944427,719034631,55609,53,1459963249000000.0,0.0,1,98
2016-04-06 17:20:49,3428944431,719034686,60257,53,1459963249000000.0,0.0,1,109
2016-04-06 17:20:49,3428944431,719036083,48537,53,1459963249000000.0,0.0,1,78
2016-04-06 17:20:49,3428944433,719032778,34040,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,3428944433,719035030,38541,53,1459963249000000.0,0.0,1,68
2016-04-06 17:20:49,3522689935,719033767,37352,23,1459963249000000.0,9.0,3,180
2016-04-06 17:20:49,3428920946,719032778,40386,53,1459963249000000.0,0.0,1,90
2016-04-06 17:20:49,719036083,3239796353,53,64118,1459963249000000.0,0.0,1,109
2016-04-06 17:20:49,719036083,3428944431,53,48537,1459963249000000.0,0.0,1,162
2016-04-06 17:20:49,719036094,810000497,53,24997,1459963249000000.0,0.0,1,125
2016-04-06 17:20:49,719036094,810000502,53,33457,1459963249000000.0,0.0,1,125
2016-04-06 17:20:49,719034686,1976645692,53,10271,1459963249000000.0,0.0,1,166
2016-04-06 17:20:49,719034780,2403862665,54918,53,1459963249000000.0,0.0,1,98
2016-04-06 17:20:49,719034780,2403862665,58094,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,3428944439,719032594,64086,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,3428944441,719032778,62231,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,3428945606,719034631,62997,53,1459963249000000.0,0.0,1,63
2016-04-06 17:20:49,3428956754,719036219,5228,46670,1459963249000000.0,0.0,1,52
2016-04-06 17:20:49,3428919675,719034686,63937,53,1459963249000000.0,0.0,1,82
2016-04-06 17:20:49,719034815,1994542942,53,47605,1459963249000000.0,0.0,12,18000
2016-04-06 17:20:49,3428920938,719034876,60519,53,1459963249000000.0,0.0,1,82
2016-04-06 17:20:49,3428920938,719032778,41994,53,1459963249000000.0,0.0,1,108
2016-04-06 17:20:49,3428920937,719032778,47773,53,1459963249000000.0,0.0,1,89
2016-04-06 17:20:49,1008554718,719036354,53,54073,1459963249000000.0,0.0,1,139
2016-04-06 17:20:49,3428944436,719034631,47509,53,1459963249000000.0,0.0,1,109
2016-04-06 17:20:49,1020372152,719034985,32885,53,1459963249000000.0,0.0,1,73
2016-04-06 17:20:49,3428920956,719035242,45253,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,719036069,2403862665,44031,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,719034978,2930882500,80,51447,1459963249000000.0,0.0,6,6635
2016-04-06 17:20:49,3428927776,719032594,33534,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,637342543,719036354,62836,53,1459963249000000.0,0.0,1,59
2016-04-06 17:20:49,719034978,2930882500,80,51451,1459963249000000.0,0.0,6,6680
2016-04-06 17:20:49,719034686,1976645692,53,24204,1459963249000000.0,0.0,1,195
2016-04-06 17:20:49,1441551045,719036266,443,20588,1459963249000000.0,0.0,1,88
2016-04-06 17:20:49,1441551045,719036266,443,20147,1459963249000000.0,0.0,1,88
2016-04-06 17:20:49,1438655162,719036252,5222,46211,1459963249000000.0,0.0,1,109
2016-04-06 17:20:49,1325814148,719036095,52525,53,1459963249000000.0,0.0,1,79
2016-04-06 17:20:49,1325814148,719036095,35096,53,1459963249000000.0,0.0,1,89
2016-04-06 17:20:49,1289821433,719033610,56003,19,1459963249000000.0,0.0,1,28
2016-04-06 17:20:49,3428920957,719032778,51636,53,1459963249000000.0,0.0,1,89
2016-04-06 17:20:49,1251873563,719035164,45138,443,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,1188275835,719035164,14998,443,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,1161690267,719036245,19815,53761,1459963249000000.0,0.0,1,296
2016-04-06 17:20:49,1053616301,719034713,80,63956,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,1053616301,719034713,80,63955,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,1030703234,719034686,13532,53,1459963249000000.0,0.0,1,77
2016-04-06 17:20:49,1030703234,719034617,17940,53,1459963249000000.0,0.0,1,84
2016-04-06 17:20:49,719034773,2403862665,37699,53,1459963249000000.0,0.0,1,60
2016-04-06 17:20:49,719034780,2403862665,44008,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,719034978,2930882500,80,51455,1459963249000000.0,0.0,6,6725
2016-04-06 17:20:49,3428927601,719034650,39573,53,1459963249000000.0,0.0,1,65
2016-04-06 17:20:49,3428920958,719032778,62577,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,1188402700,719035164,2981,443,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719034977,915355366,80,4329,1459963249000000.0,0.0,1,736
2016-04-06 17:20:49,1007391969,719034617,53,55350,1459963249000000.0,0.0,1,139
2016-04-06 17:20:49,904151347,719034713,53,62956,1459963249000000.0,0.0,1,344
2016-04-06 17:20:49,719035013,4123168444,53,35566,1459963249000000.0,0.0,1,164
2016-04-06 17:20:49,719035029,2403861754,37771,53,1459963249000000.0,0.0,1,72
2016-04-06 17:20:49,719035029,2403861754,51958,53,1459963249000000.0,0.0,1,67
2016-04-06 17:20:49,719034815,3383404841,80,49234,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719034815,3383404841,80,49235,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719034815,3383404841,80,49236,1459963249000000.0,0.0,1,40
2016-04-06 17:20:49,719034815,3519289709,53,47945,1459963249000000.0,0.0,4,6000
2016-04-06 17:20:49,719034840,1352975082,55016,25,1459963249000000.0,0.0,2,80
2016-04-06 17:20:49,719034876,2403862665,53002,53,1459963249000000.0,0.0,1,87
2016-04-06 17:20:49,719034876,2403862665,53391,53,1459963249000000.0,0.0,1,75
2016-04-06 17:20:49,719034876,2403862665,54348,53,1459963249000000.0,0.0,1,87
2016-04-06 17:20:49,3383072645,719034425,4084,25,1459963249000000.0,9.0,3,144
2016-04-06 17:20:49,719035030,2403861754,49143,53,1459963249000000.0,0.0,1,53
2016-04-06 17:20:49,719034876,2403862665,54541,53,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719035030,2403861754,46951,53,1459963249000000.0,0.0,1,53
2016-04-06 17:20:49,719034876,2403862665,55025,53,1459963249000000.0,0.0,1,87
2016-04-06 17:20:49,719034876,2403862665,55192,53,1459963249000000.0,0.0,1,71
2016-04-06 17:20:49,719034876,3428920935,53,57115,1459963249000000.0,0.0,1,119
2016-04-06 17:20:49,719034686,3261515557,53,45438,1459963249000000.0,0.0,1,155
2016-04-06 17:20:49,719035030,2403861754,44697,53,1459963249000000.0,0.0,1,53
